provincia_id,nombre_provincia,sexo,edad_quinquenal,nacionalidad,pais_nacimiento,cantidad
58,Neuquén,X,20 a 24,Argentina,Argentina,12
58,Neuquén,X,25 a 29,Argentina,Argentina,15
58,Neuquén,X,30 a 34,Argentina,Argentina,12
58,Neuquén,X,35 a 39,Argentina,Argentina,3
58,Neuquén,X,40 a 44,Argentina,Argentina,2
58,Neuquén,X,40 a 44,Argentina,Otro Pais,1
58,Neuquén,X,45 a 49,Argentina,Argentina,2
58,Neuquén,X,50 a 54,Argentina,Argentina,2
62,Río Negro,F,0 a 4,Argentina,Argentina,18919
62,Río Negro,F,0 a 4,Argentina,Otro Pais,47
62,Río Negro,F,0 a 4,Extranjera,Otro Pais,31
62,Río Negro,F,10 a 14,Argentina,Argentina,30606
62,Río Negro,F,10 a 14,Argentina,Otro Pais,101
62,Río Negro,F,10 a 14,Extranjera,Otro Pais,301
62,Río Negro,F,100 y +,Argentina,Argentina,66
62,Río Negro,F,100 y +,Argentina,Otro Pais,3
62,Río Negro,F,100 y +,Extranjera,Otro Pais,22
62,Río Negro,F,15 a 19,Argentina,Argentina,28748
62,Río Negro,F,15 a 19,Argentina,Otro Pais,93
62,Río Negro,F,15 a 19,Extranjera,Otro Pais,431
62,Río Negro,F,20 a 24,Argentina,Argentina,27935
62,Río Negro,F,20 a 24,Argentina,Otro Pais,88
62,Río Negro,F,20 a 24,Extranjera,Otro Pais,647
62,Río Negro,F,25 a 29,Argentina,Argentina,30038
62,Río Negro,F,25 a 29,Argentina,Otro Pais,66
62,Río Negro,F,25 a 29,Extranjera,Otro Pais,890
62,Río Negro,F,30 a 34,Argentina,Argentina,31400
62,Río Negro,F,30 a 34,Argentina,Otro Pais,83
62,Río Negro,F,30 a 34,Extranjera,Otro Pais,1159
62,Río Negro,F,35 a 39,Argentina,Argentina,30168
62,Río Negro,F,35 a 39,Argentina,Otro Pais,126
62,Río Negro,F,35 a 39,Extranjera,Otro Pais,1228
62,Río Negro,F,40 a 44,Argentina,Argentina,28470
62,Río Negro,F,40 a 44,Argentina,Otro Pais,249
62,Río Negro,F,40 a 44,Extranjera,Otro Pais,1508
62,Río Negro,F,45 a 49,Argentina,Argentina,26295
62,Río Negro,F,45 a 49,Argentina,Otro Pais,207
62,Río Negro,F,45 a 49,Extranjera,Otro Pais,1435
62,Río Negro,F,5 a 9,Argentina,Argentina,28633
62,Río Negro,F,5 a 9,Argentina,Otro Pais,52
62,Río Negro,F,5 a 9,Extranjera,Otro Pais,189
62,Río Negro,F,50 a 54,Argentina,Argentina,20689
62,Río Negro,F,50 a 54,Argentina,Otro Pais,355
62,Río Negro,F,50 a 54,Extranjera,Otro Pais,1943
62,Río Negro,F,55 a 59,Argentina,Argentina,17636
62,Río Negro,F,55 a 59,Argentina,Otro Pais,311
62,Río Negro,F,55 a 59,Extranjera,Otro Pais,2276
62,Río Negro,F,60 a 64,Argentina,Argentina,16000
62,Río Negro,F,60 a 64,Argentina,Otro Pais,325
62,Río Negro,F,60 a 64,Extranjera,Otro Pais,2355
62,Río Negro,F,65 a 69,Argentina,Argentina,13456
62,Río Negro,F,65 a 69,Argentina,Otro Pais,396
62,Río Negro,F,65 a 69,Extranjera,Otro Pais,2337
62,Río Negro,F,70 a 74,Argentina,Argentina,10802
62,Río Negro,F,70 a 74,Argentina,Otro Pais,430
62,Río Negro,F,70 a 74,Extranjera,Otro Pais,2089
62,Río Negro,F,75 a 79,Argentina,Argentina,7763
62,Río Negro,F,75 a 79,Argentina,Otro Pais,465
62,Río Negro,F,75 a 79,Extranjera,Otro Pais,1576
62,Río Negro,F,80 a 84,Argentina,Argentina,5175
62,Río Negro,F,80 a 84,Argentina,Otro Pais,275
62,Río Negro,F,80 a 84,Extranjera,Otro Pais,1022
62,Río Negro,F,85 a 89,Argentina,Argentina,2968
62,Río Negro,F,85 a 89,Argentina,Otro Pais,139
62,Río Negro,F,85 a 89,Extranjera,Otro Pais,529
62,Río Negro,F,90 a 94,Argentina,Argentina,1419
62,Río Negro,F,90 a 94,Argentina,Otro Pais,54
62,Río Negro,F,90 a 94,Extranjera,Otro Pais,253
62,Río Negro,F,95 a 99,Argentina,Argentina,388
62,Río Negro,F,95 a 99,Argentina,Otro Pais,16
62,Río Negro,F,95 a 99,Extranjera,Otro Pais,70
62,Río Negro,M,0 a 4,Argentina,Argentina,19452
62,Río Negro,M,0 a 4,Argentina,Otro Pais,31
62,Río Negro,M,0 a 4,Extranjera,Otro Pais,50
62,Río Negro,M,10 a 14,Argentina,Argentina,31574
62,Río Negro,M,10 a 14,Argentina,Otro Pais,82
62,Río Negro,M,10 a 14,Extranjera,Otro Pais,353
62,Río Negro,M,100 y +,Argentina,Argentina,25
62,Río Negro,M,100 y +,Argentina,Otro Pais,3
62,Río Negro,M,100 y +,Extranjera,Otro Pais,10
62,Río Negro,M,15 a 19,Argentina,Argentina,30265
62,Río Negro,M,15 a 19,Argentina,Otro Pais,105
62,Río Negro,M,15 a 19,Extranjera,Otro Pais,463
62,Río Negro,M,20 a 24,Argentina,Argentina,29557
62,Río Negro,M,20 a 24,Argentina,Otro Pais,82
62,Río Negro,M,20 a 24,Extranjera,Otro Pais,712
62,Río Negro,M,25 a 29,Argentina,Argentina,31087
62,Río Negro,M,25 a 29,Argentina,Otro Pais,63
62,Río Negro,M,25 a 29,Extranjera,Otro Pais,961
62,Río Negro,M,30 a 34,Argentina,Argentina,31953
62,Río Negro,M,30 a 34,Argentina,Otro Pais,76
62,Río Negro,M,30 a 34,Extranjera,Otro Pais,1271
62,Río Negro,M,35 a 39,Argentina,Argentina,30368
62,Río Negro,M,35 a 39,Argentina,Otro Pais,107
62,Río Negro,M,35 a 39,Extranjera,Otro Pais,1424
62,Río Negro,M,40 a 44,Argentina,Argentina,28512
62,Río Negro,M,40 a 44,Argentina,Otro Pais,180
62,Río Negro,M,40 a 44,Extranjera,Otro Pais,1620
62,Río Negro,M,45 a 49,Argentina,Argentina,26397
62,Río Negro,M,45 a 49,Argentina,Otro Pais,150
62,Río Negro,M,45 a 49,Extranjera,Otro Pais,1405
62,Río Negro,M,5 a 9,Argentina,Argentina,29816
62,Río Negro,M,5 a 9,Argentina,Otro Pais,70
62,Río Negro,M,5 a 9,Extranjera,Otro Pais,208
62,Río Negro,M,50 a 54,Argentina,Argentina,20957
62,Río Negro,M,50 a 54,Argentina,Otro Pais,226
62,Río Negro,M,50 a 54,Extranjera,Otro Pais,1749
62,Río Negro,M,55 a 59,Argentina,Argentina,17268
62,Río Negro,M,55 a 59,Argentina,Otro Pais,260
62,Río Negro,M,55 a 59,Extranjera,Otro Pais,2026
62,Río Negro,M,60 a 64,Argentina,Argentina,15358
62,Río Negro,M,60 a 64,Argentina,Otro Pais,244
62,Río Negro,M,60 a 64,Extranjera,Otro Pais,2062
62,Río Negro,M,65 a 69,Argentina,Argentina,12735
62,Río Negro,M,65 a 69,Argentina,Otro Pais,362
62,Río Negro,M,65 a 69,Extranjera,Otro Pais,2004
62,Río Negro,M,70 a 74,Argentina,Argentina,9551
62,Río Negro,M,70 a 74,Argentina,Otro Pais,363
62,Río Negro,M,70 a 74,Extranjera,Otro Pais,1914
62,Río Negro,M,75 a 79,Argentina,Argentina,6183
62,Río Negro,M,75 a 79,Argentina,Otro Pais,373
62,Río Negro,M,75 a 79,Extranjera,Otro Pais,1546
62,Río Negro,M,80 a 84,Argentina,Argentina,3476
62,Río Negro,M,80 a 84,Argentina,Otro Pais,238
62,Río Negro,M,80 a 84,Extranjera,Otro Pais,885
62,Río Negro,M,85 a 89,Argentina,Argentina,1604
62,Río Negro,M,85 a 89,Argentina,Otro Pais,121
62,Río Negro,M,85 a 89,Extranjera,Otro Pais,467
62,Río Negro,M,90 a 94,Argentina,Argentina,528
62,Río Negro,M,90 a 94,Argentina,Otro Pais,42
62,Río Negro,M,90 a 94,Extranjera,Otro Pais,162
62,Río Negro,M,95 a 99,Argentina,Argentina,117
62,Río Negro,M,95 a 99,Argentina,Otro Pais,10
62,Río Negro,M,95 a 99,Extranjera,Otro Pais,48
62,Río Negro,X,10 a 14,Argentina,Argentina,2
62,Río Negro,X,15 a 19,Argentina,Argentina,7
62,Río Negro,X,20 a 24,Argentina,Argentina,9
62,Río Negro,X,25 a 29,Argentina,Argentina,7
62,Río Negro,X,30 a 34,Argentina,Argentina,2
62,Río Negro,X,35 a 39,Argentina,Argentina,4
62,Río Negro,X,40 a 44,Argentina,Argentina,1
62,Río Negro,X,45 a 49,Argentina,Argentina,1
62,Río Negro,X,55 a 59,Argentina,Argentina,2
62,Río Negro,X,60 a 64,Argentina,Argentina,3
66,Salta,F,0 a 4,Argentina,Argentina,43320
66,Salta,F,0 a 4,Argentina,Otro Pais,44
66,Salta,F,0 a 4,Extranjera,Otro Pais,56
66,Salta,F,10 a 14,Argentina,Argentina,64516
66,Salta,F,10 a 14,Argentina,Otro Pais,94
66,Salta,F,10 a 14,Extranjera,Otro Pais,386
66,Salta,F,100 y +,Argentina,Argentina,130
66,Salta,F,100 y +,Argentina,Otro Pais,1
66,Salta,F,100 y +,Extranjera,Otro Pais,12
66,Salta,F,15 a 19,Argentina,Argentina,59869
66,Salta,F,15 a 19,Argentina,Otro Pais,106
66,Salta,F,15 a 19,Extranjera,Otro Pais,459
66,Salta,F,20 a 24,Argentina,Argentina,60534
66,Salta,F,20 a 24,Argentina,Otro Pais,77
66,Salta,F,20 a 24,Extranjera,Otro Pais,743
66,Salta,F,25 a 29,Argentina,Argentina,59634
66,Salta,F,25 a 29,Argentina,Otro Pais,60
66,Salta,F,25 a 29,Extranjera,Otro Pais,1061
66,Salta,F,30 a 34,Argentina,Argentina,55769
66,Salta,F,30 a 34,Argentina,Otro Pais,59
66,Salta,F,30 a 34,Extranjera,Otro Pais,1295
66,Salta,F,35 a 39,Argentina,Argentina,49884
66,Salta,F,35 a 39,Argentina,Otro Pais,81
66,Salta,F,35 a 39,Extranjera,Otro Pais,1553
66,Salta,F,40 a 44,Argentina,Argentina,47022
66,Salta,F,40 a 44,Argentina,Otro Pais,123
66,Salta,F,40 a 44,Extranjera,Otro Pais,1642
66,Salta,F,45 a 49,Argentina,Argentina,43589
66,Salta,F,45 a 49,Argentina,Otro Pais,102
66,Salta,F,45 a 49,Extranjera,Otro Pais,1724
66,Salta,F,5 a 9,Argentina,Argentina,61059
66,Salta,F,5 a 9,Argentina,Otro Pais,81
66,Salta,F,5 a 9,Extranjera,Otro Pais,217
66,Salta,F,50 a 54,Argentina,Argentina,34976
66,Salta,F,50 a 54,Argentina,Otro Pais,115
66,Salta,F,50 a 54,Extranjera,Otro Pais,1630
66,Salta,F,55 a 59,Argentina,Argentina,29485
66,Salta,F,55 a 59,Argentina,Otro Pais,164
66,Salta,F,55 a 59,Extranjera,Otro Pais,1522
66,Salta,F,60 a 64,Argentina,Argentina,25754
66,Salta,F,60 a 64,Argentina,Otro Pais,168
66,Salta,F,60 a 64,Extranjera,Otro Pais,1478
66,Salta,F,65 a 69,Argentina,Argentina,22453
66,Salta,F,65 a 69,Argentina,Otro Pais,213
66,Salta,F,65 a 69,Extranjera,Otro Pais,1230
66,Salta,F,70 a 74,Argentina,Argentina,18348
66,Salta,F,70 a 74,Argentina,Otro Pais,235
66,Salta,F,70 a 74,Extranjera,Otro Pais,1040
66,Salta,F,75 a 79,Argentina,Argentina,12524
66,Salta,F,75 a 79,Argentina,Otro Pais,246
66,Salta,F,75 a 79,Extranjera,Otro Pais,852
66,Salta,F,80 a 84,Argentina,Argentina,8298
66,Salta,F,80 a 84,Argentina,Otro Pais,144
66,Salta,F,80 a 84,Extranjera,Otro Pais,558
66,Salta,F,85 a 89,Argentina,Argentina,4513
66,Salta,F,85 a 89,Argentina,Otro Pais,81
66,Salta,F,85 a 89,Extranjera,Otro Pais,284
66,Salta,F,90 a 94,Argentina,Argentina,2066
66,Salta,F,90 a 94,Argentina,Otro Pais,42
66,Salta,F,90 a 94,Extranjera,Otro Pais,129
66,Salta,F,95 a 99,Argentina,Argentina,536
66,Salta,F,95 a 99,Argentina,Otro Pais,10
66,Salta,F,95 a 99,Extranjera,Otro Pais,57
66,Salta,M,0 a 4,Argentina,Argentina,44846
66,Salta,M,0 a 4,Argentina,Otro Pais,52
66,Salta,M,0 a 4,Extranjera,Otro Pais,64
66,Salta,M,10 a 14,Argentina,Argentina,66171
66,Salta,M,10 a 14,Argentina,Otro Pais,100
66,Salta,M,10 a 14,Extranjera,Otro Pais,407
66,Salta,M,100 y +,Argentina,Argentina,51
66,Salta,M,100 y +,Argentina,Otro Pais,1
66,Salta,M,100 y +,Extranjera,Otro Pais,7
66,Salta,M,15 a 19,Argentina,Argentina,62326
66,Salta,M,15 a 19,Argentina,Otro Pais,131
66,Salta,M,15 a 19,Extranjera,Otro Pais,551
66,Salta,M,20 a 24,Argentina,Argentina,62140
66,Salta,M,20 a 24,Argentina,Otro Pais,84
66,Salta,M,20 a 24,Extranjera,Otro Pais,775
66,Salta,M,25 a 29,Argentina,Argentina,59938
66,Salta,M,25 a 29,Argentina,Otro Pais,68
66,Salta,M,25 a 29,Extranjera,Otro Pais,1043
66,Salta,M,30 a 34,Argentina,Argentina,55394
66,Salta,M,30 a 34,Argentina,Otro Pais,88
66,Salta,M,30 a 34,Extranjera,Otro Pais,1575
66,Salta,M,35 a 39,Argentina,Argentina,49060
66,Salta,M,35 a 39,Argentina,Otro Pais,73
66,Salta,M,35 a 39,Extranjera,Otro Pais,1533
66,Salta,M,40 a 44,Argentina,Argentina,46327
66,Salta,M,40 a 44,Argentina,Otro Pais,99
66,Salta,M,40 a 44,Extranjera,Otro Pais,1598
66,Salta,M,45 a 49,Argentina,Argentina,42643
66,Salta,M,45 a 49,Argentina,Otro Pais,99
66,Salta,M,45 a 49,Extranjera,Otro Pais,1444
66,Salta,M,5 a 9,Argentina,Argentina,62576
66,Salta,M,5 a 9,Argentina,Otro Pais,108
66,Salta,M,5 a 9,Extranjera,Otro Pais,270
66,Salta,M,50 a 54,Argentina,Argentina,33895
66,Salta,M,50 a 54,Argentina,Otro Pais,122
66,Salta,M,50 a 54,Extranjera,Otro Pais,1417
66,Salta,M,55 a 59,Argentina,Argentina,28699
66,Salta,M,55 a 59,Argentina,Otro Pais,123
66,Salta,M,55 a 59,Extranjera,Otro Pais,1273
66,Salta,M,60 a 64,Argentina,Argentina,24877
66,Salta,M,60 a 64,Argentina,Otro Pais,122
66,Salta,M,60 a 64,Extranjera,Otro Pais,1241
66,Salta,M,65 a 69,Argentina,Argentina,20694
66,Salta,M,65 a 69,Argentina,Otro Pais,158
66,Salta,M,65 a 69,Extranjera,Otro Pais,1002
66,Salta,M,70 a 74,Argentina,Argentina,15698
66,Salta,M,70 a 74,Argentina,Otro Pais,229
66,Salta,M,70 a 74,Extranjera,Otro Pais,973
66,Salta,M,75 a 79,Argentina,Argentina,9673
66,Salta,M,75 a 79,Argentina,Otro Pais,217
66,Salta,M,75 a 79,Extranjera,Otro Pais,815
66,Salta,M,80 a 84,Argentina,Argentina,5535
66,Salta,M,80 a 84,Argentina,Otro Pais,146
66,Salta,M,80 a 84,Extranjera,Otro Pais,510
66,Salta,M,85 a 89,Argentina,Argentina,2642
66,Salta,M,85 a 89,Argentina,Otro Pais,70
66,Salta,M,85 a 89,Extranjera,Otro Pais,251
66,Salta,M,90 a 94,Argentina,Argentina,951
66,Salta,M,90 a 94,Argentina,Otro Pais,23
66,Salta,M,90 a 94,Extranjera,Otro Pais,112
66,Salta,M,95 a 99,Argentina,Argentina,228
66,Salta,M,95 a 99,Argentina,Otro Pais,4
66,Salta,M,95 a 99,Extranjera,Otro Pais,30
66,Salta,X,15 a 19,Argentina,Argentina,1
66,Salta,X,20 a 24,Argentina,Argentina,5
66,Salta,X,25 a 29,Argentina,Argentina,3
66,Salta,X,30 a 34,Argentina,Argentina,5
66,Salta,X,35 a 39,Argentina,Argentina,7
66,Salta,X,40 a 44,Argentina,Argentina,4
66,Salta,X,45 a 49,Argentina,Argentina,5
66,Salta,X,5 a 9,Argentina,Argentina,1
66,Salta,X,50 a 54,Argentina,Argentina,1
70,San Juan,F,0 a 4,Argentina,Argentina,24910
70,San Juan,F,0 a 4,Argentina,Otro Pais,18
70,San Juan,F,0 a 4,Extranjera,Otro Pais,9
70,San Juan,F,10 a 14,Argentina,Argentina,35192
70,San Juan,F,10 a 14,Argentina,Otro Pais,44
70,San Juan,F,10 a 14,Extranjera,Otro Pais,106
70,San Juan,F,100 y +,Argentina,Argentina,54
70,San Juan,F,100 y +,Extranjera,Otro Pais,2
70,San Juan,F,15 a 19,Argentina,Argentina,34666
70,San Juan,F,15 a 19,Argentina,Otro Pais,104
70,San Juan,F,15 a 19,Extranjera,Otro Pais,103
70,San Juan,F,20 a 24,Argentina,Argentina,32733
70,San Juan,F,20 a 24,Argentina,Otro Pais,59
70,San Juan,F,20 a 24,Extranjera,Otro Pais,150
70,San Juan,F,25 a 29,Argentina,Argentina,31528
70,San Juan,F,25 a 29,Argentina,Otro Pais,29
70,San Juan,F,25 a 29,Extranjera,Otro Pais,220
70,San Juan,F,30 a 34,Argentina,Argentina,30554
70,San Juan,F,30 a 34,Argentina,Otro Pais,39
70,San Juan,F,30 a 34,Extranjera,Otro Pais,315
70,San Juan,F,35 a 39,Argentina,Argentina,27331
70,San Juan,F,35 a 39,Argentina,Otro Pais,30
70,San Juan,F,35 a 39,Extranjera,Otro Pais,296
70,San Juan,F,40 a 44,Argentina,Argentina,27416
70,San Juan,F,40 a 44,Argentina,Otro Pais,24
70,San Juan,F,40 a 44,Extranjera,Otro Pais,246
70,San Juan,F,45 a 49,Argentina,Argentina,25769
70,San Juan,F,45 a 49,Argentina,Otro Pais,19
70,San Juan,F,45 a 49,Extranjera,Otro Pais,222
70,San Juan,F,5 a 9,Argentina,Argentina,33683
70,San Juan,F,5 a 9,Argentina,Otro Pais,25
70,San Juan,F,5 a 9,Extranjera,Otro Pais,49
70,San Juan,F,50 a 54,Argentina,Argentina,22050
70,San Juan,F,50 a 54,Argentina,Otro Pais,29
70,San Juan,F,50 a 54,Extranjera,Otro Pais,234
70,San Juan,F,55 a 59,Argentina,Argentina,18185
70,San Juan,F,55 a 59,Argentina,Otro Pais,27
70,San Juan,F,55 a 59,Extranjera,Otro Pais,207
70,San Juan,F,60 a 64,Argentina,Argentina,16889
70,San Juan,F,60 a 64,Argentina,Otro Pais,26
70,San Juan,F,60 a 64,Extranjera,Otro Pais,185
70,San Juan,F,65 a 69,Argentina,Argentina,15487
70,San Juan,F,65 a 69,Argentina,Otro Pais,27
70,San Juan,F,65 a 69,Extranjera,Otro Pais,153
70,San Juan,F,70 a 74,Argentina,Argentina,13398
70,San Juan,F,70 a 74,Argentina,Otro Pais,35
70,San Juan,F,70 a 74,Extranjera,Otro Pais,148
70,San Juan,F,75 a 79,Argentina,Argentina,10066
70,San Juan,F,75 a 79,Argentina,Otro Pais,57
70,San Juan,F,75 a 79,Extranjera,Otro Pais,244
70,San Juan,F,80 a 84,Argentina,Argentina,6290
70,San Juan,F,80 a 84,Argentina,Otro Pais,44
70,San Juan,F,80 a 84,Extranjera,Otro Pais,153
70,San Juan,F,85 a 89,Argentina,Argentina,3273
70,San Juan,F,85 a 89,Argentina,Otro Pais,19
70,San Juan,F,85 a 89,Extranjera,Otro Pais,92
70,San Juan,F,90 a 94,Argentina,Argentina,1338
70,San Juan,F,90 a 94,Argentina,Otro Pais,14
70,San Juan,F,90 a 94,Extranjera,Otro Pais,51
70,San Juan,F,95 a 99,Argentina,Argentina,325
70,San Juan,F,95 a 99,Argentina,Otro Pais,1
70,San Juan,F,95 a 99,Extranjera,Otro Pais,19
70,San Juan,M,0 a 4,Argentina,Argentina,25908
70,San Juan,M,0 a 4,Argentina,Otro Pais,12
70,San Juan,M,0 a 4,Extranjera,Otro Pais,13
70,San Juan,M,10 a 14,Argentina,Argentina,36463
70,San Juan,M,10 a 14,Argentina,Otro Pais,52
70,San Juan,M,10 a 14,Extranjera,Otro Pais,122
70,San Juan,M,100 y +,Argentina,Argentina,26
70,San Juan,M,100 y +,Extranjera,Otro Pais,2
70,San Juan,M,15 a 19,Argentina,Argentina,36089
70,San Juan,M,15 a 19,Argentina,Otro Pais,91
70,San Juan,M,15 a 19,Extranjera,Otro Pais,151
70,San Juan,M,20 a 24,Argentina,Argentina,33941
70,San Juan,M,20 a 24,Argentina,Otro Pais,69
70,San Juan,M,20 a 24,Extranjera,Otro Pais,174
70,San Juan,M,25 a 29,Argentina,Argentina,32147
70,San Juan,M,25 a 29,Argentina,Otro Pais,21
70,San Juan,M,25 a 29,Extranjera,Otro Pais,239
70,San Juan,M,30 a 34,Argentina,Argentina,30801
70,San Juan,M,30 a 34,Argentina,Otro Pais,42
70,San Juan,M,30 a 34,Extranjera,Otro Pais,416
70,San Juan,M,35 a 39,Argentina,Argentina,27512
70,San Juan,M,35 a 39,Argentina,Otro Pais,31
70,San Juan,M,35 a 39,Extranjera,Otro Pais,469
70,San Juan,M,40 a 44,Argentina,Argentina,26719
70,San Juan,M,40 a 44,Argentina,Otro Pais,31
70,San Juan,M,40 a 44,Extranjera,Otro Pais,438
70,San Juan,M,45 a 49,Argentina,Argentina,25453
70,San Juan,M,45 a 49,Argentina,Otro Pais,26
70,San Juan,M,45 a 49,Extranjera,Otro Pais,395
70,San Juan,M,5 a 9,Argentina,Argentina,34887
70,San Juan,M,5 a 9,Argentina,Otro Pais,30
70,San Juan,M,5 a 9,Extranjera,Otro Pais,64
70,San Juan,M,50 a 54,Argentina,Argentina,20711
70,San Juan,M,50 a 54,Argentina,Otro Pais,34
70,San Juan,M,50 a 54,Extranjera,Otro Pais,352
70,San Juan,M,55 a 59,Argentina,Argentina,16835
70,San Juan,M,55 a 59,Argentina,Otro Pais,23
70,San Juan,M,55 a 59,Extranjera,Otro Pais,313
70,San Juan,M,60 a 64,Argentina,Argentina,15092
70,San Juan,M,60 a 64,Argentina,Otro Pais,23
70,San Juan,M,60 a 64,Extranjera,Otro Pais,232
70,San Juan,M,65 a 69,Argentina,Argentina,13128
70,San Juan,M,65 a 69,Argentina,Otro Pais,23
70,San Juan,M,65 a 69,Extranjera,Otro Pais,181
70,San Juan,M,70 a 74,Argentina,Argentina,10603
70,San Juan,M,70 a 74,Argentina,Otro Pais,36
70,San Juan,M,70 a 74,Extranjera,Otro Pais,174
70,San Juan,M,75 a 79,Argentina,Argentina,7239
70,San Juan,M,75 a 79,Argentina,Otro Pais,47
70,San Juan,M,75 a 79,Extranjera,Otro Pais,210
70,San Juan,M,80 a 84,Argentina,Argentina,3834
70,San Juan,M,80 a 84,Argentina,Otro Pais,40
70,San Juan,M,80 a 84,Extranjera,Otro Pais,121
70,San Juan,M,85 a 89,Argentina,Argentina,1719
70,San Juan,M,85 a 89,Argentina,Otro Pais,16
70,San Juan,M,85 a 89,Extranjera,Otro Pais,55
70,San Juan,M,90 a 94,Argentina,Argentina,568
70,San Juan,M,90 a 94,Argentina,Otro Pais,5
70,San Juan,M,90 a 94,Extranjera,Otro Pais,32
70,San Juan,M,95 a 99,Argentina,Argentina,104
70,San Juan,M,95 a 99,Argentina,Otro Pais,4
70,San Juan,M,95 a 99,Extranjera,Otro Pais,10
70,San Juan,X,20 a 24,Argentina,Argentina,2
70,San Juan,X,25 a 29,Argentina,Argentina,7
70,San Juan,X,30 a 34,Argentina,Argentina,2
70,San Juan,X,35 a 39,Argentina,Argentina,3
70,San Juan,X,40 a 44,Argentina,Argentina,1
74,San Luis,F,0 a 4,Argentina,Argentina,13304
74,San Luis,F,0 a 4,Extranjera,Otro Pais,14
74,San Luis,F,10 a 14,Argentina,Argentina,20548
74,San Luis,F,10 a 14,Argentina,Otro Pais,25
74,San Luis,F,10 a 14,Extranjera,Otro Pais,95
74,San Luis,F,100 y +,Argentina,Argentina,45
74,San Luis,F,100 y +,Extranjera,Otro Pais,4
74,San Luis,F,15 a 19,Argentina,Argentina,21538
74,San Luis,F,15 a 19,Argentina,Otro Pais,35
74,San Luis,F,15 a 19,Extranjera,Otro Pais,141
74,San Luis,F,20 a 24,Argentina,Argentina,21703
74,San Luis,F,20 a 24,Argentina,Otro Pais,17
74,San Luis,F,20 a 24,Extranjera,Otro Pais,183
74,San Luis,F,25 a 29,Argentina,Argentina,21999
74,San Luis,F,25 a 29,Argentina,Otro Pais,5
74,San Luis,F,25 a 29,Extranjera,Otro Pais,189
74,San Luis,F,30 a 34,Argentina,Argentina,20991
74,San Luis,F,30 a 34,Argentina,Otro Pais,25
74,San Luis,F,30 a 34,Extranjera,Otro Pais,259
74,San Luis,F,35 a 39,Argentina,Argentina,18931
74,San Luis,F,35 a 39,Argentina,Otro Pais,33
74,San Luis,F,35 a 39,Extranjera,Otro Pais,359
74,San Luis,F,40 a 44,Argentina,Argentina,19142
74,San Luis,F,40 a 44,Argentina,Otro Pais,37
74,San Luis,F,40 a 44,Extranjera,Otro Pais,379
74,San Luis,F,45 a 49,Argentina,Argentina,18377
74,San Luis,F,45 a 49,Argentina,Otro Pais,39
74,San Luis,F,45 a 49,Extranjera,Otro Pais,343
74,San Luis,F,5 a 9,Argentina,Argentina,18650
74,San Luis,F,5 a 9,Argentina,Otro Pais,18
74,San Luis,F,5 a 9,Extranjera,Otro Pais,48
74,San Luis,F,50 a 54,Argentina,Argentina,14710
74,San Luis,F,50 a 54,Argentina,Otro Pais,38
74,San Luis,F,50 a 54,Extranjera,Otro Pais,327
74,San Luis,F,55 a 59,Argentina,Argentina,12412
74,San Luis,F,55 a 59,Argentina,Otro Pais,42
74,San Luis,F,55 a 59,Extranjera,Otro Pais,332
74,San Luis,F,60 a 64,Argentina,Argentina,11480
74,San Luis,F,60 a 64,Argentina,Otro Pais,37
74,San Luis,F,60 a 64,Extranjera,Otro Pais,283
74,San Luis,F,65 a 69,Argentina,Argentina,9953
74,San Luis,F,65 a 69,Argentina,Otro Pais,37
74,San Luis,F,65 a 69,Extranjera,Otro Pais,210
74,San Luis,F,70 a 74,Argentina,Argentina,8400
74,San Luis,F,70 a 74,Argentina,Otro Pais,31
74,San Luis,F,70 a 74,Extranjera,Otro Pais,161
74,San Luis,F,75 a 79,Argentina,Argentina,6190
74,San Luis,F,75 a 79,Argentina,Otro Pais,40
74,San Luis,F,75 a 79,Extranjera,Otro Pais,169
74,San Luis,F,80 a 84,Argentina,Argentina,4022
74,San Luis,F,80 a 84,Argentina,Otro Pais,26
74,San Luis,F,80 a 84,Extranjera,Otro Pais,92
74,San Luis,F,85 a 89,Argentina,Argentina,2186
74,San Luis,F,85 a 89,Argentina,Otro Pais,5
74,San Luis,F,85 a 89,Extranjera,Otro Pais,53
74,San Luis,F,90 a 94,Argentina,Argentina,936
74,San Luis,F,90 a 94,Argentina,Otro Pais,4
74,San Luis,F,90 a 94,Extranjera,Otro Pais,28
74,San Luis,F,95 a 99,Argentina,Argentina,241
74,San Luis,F,95 a 99,Argentina,Otro Pais,1
74,San Luis,F,95 a 99,Extranjera,Otro Pais,4
74,San Luis,M,0 a 4,Argentina,Argentina,13922
74,San Luis,M,0 a 4,Argentina,Otro Pais,7
74,San Luis,M,0 a 4,Extranjera,Otro Pais,7
74,San Luis,M,10 a 14,Argentina,Argentina,21344
74,San Luis,M,10 a 14,Argentina,Otro Pais,23
74,San Luis,M,10 a 14,Extranjera,Otro Pais,106
74,San Luis,M,100 y +,Argentina,Argentina,16
74,San Luis,M,100 y +,Argentina,Otro Pais,1
74,San Luis,M,15 a 19,Argentina,Argentina,22401
74,San Luis,M,15 a 19,Argentina,Otro Pais,37
74,San Luis,M,15 a 19,Extranjera,Otro Pais,144
74,San Luis,M,20 a 24,Argentina,Argentina,22527
74,San Luis,M,20 a 24,Argentina,Otro Pais,22
